-397.07,-175.33,95.536,-11.288,-96.695,-181,-203.16,49.463,-62.341,-43.615,-64.18,234.85,-228.66,-281.75,-188.76,-65.544,-52.45,-60.001,-14.985,-16.793,-26.555,-130.34,-16.861,-46.102,2.6223,-28.478,32.386,68.212,42.12,-130.12,118.84,46.432,215.79,-97.018,-63.288,45.188,-21.31,71.641,93.212,33.389,-257.41,127.94,-146.04,111.27,-34.874,39.985,486.28,-61.317,-111.81,-100.41
-298.07,-164.33,45.536,-396.29,-20.695,-46.001,-48.161,-0.5368,83.659,188.38,-156.18,-281.15,65.341,-29.753,-47.757,45.456,157.55,-63.001,46.015,-46.793,-34.555,-111.34,-27.861,1.8982,12.622,-48.478,25.386,79.212,67.12,-99.117,81.837,-49.568,206.79,-138.02,-122.29,100.19,36.69,143.64,126.21,66.389,-109.41,62.939,-73.04,-25.733,-27.874,84.985,246.28,114.68,92.19,-62.41
-369.07,-266.33,48.536,-377.29,15.305,-60.001,-35.161,51.463,105.66,73.385,-234.18,-88.149,140.34,95.247,88.243,67.456,270.55,54.999,-43.985,-2.7926,-33.555,-40.338,-46.861,52.898,16.622,-28.478,18.386,73.212,-18.88,-100.12,54.837,-45.568,128.79,-176.02,-34.288,63.188,134.69,163.64,181.21,36.389,-28.409,-296.06,-85.04,-305.73,-97.874,141.98,-270.72,73.683,-5.8099,-176.41
-396.07,-241.33,93.536,-40.288,-179.7,-100,-138.16,-22.537,-96.341,-160.62,-12.18,128.85,-259.66,99.247,-264.76,60.456,55.55,-3.0006,-33.985,-25.793,-22.555,-0.33765,-41.861,50.898,32.622,-30.478,21.386,145.21,79.12,-113.12,1.8367,-53.568,49.792,-182.02,115.71,80.188,89.69,145.64,187.21,-0.611,-85.409,-175.06,-34.04,-217.73,-18.874,58.985,-158.72,12.683,-132.81,-70.41
-189.07,-213.33,14.536,-181.29,-126.7,-22.001,-73.161,-151.54,9.6592,-197.62,-153.18,-67.149,93.341,72.247,-7.7566,185.46,48.55,-22.001,24.015,-42.793,-22.555,-6.3376,2.1393,92.898,25.622,-49.478,25.386,117.21,102.12,-86.117,-27.163,-62.568,118.79,-176.02,117.71,107.19,-27.31,133.64,143.21,-73.611,72.591,53.939,-69.04,-86.733,70.126,-69.015,286.28,-0.31676,-62.81,-31.41
-166.07,-334.33,-31.464,-372.29,-78.695,6.9994,32.839,18.463,88.659,-305.62,-188.18,9.8506,-74.659,75.247,298.24,128.46,139.55,83.999,-5.9846,3.2074,-22.555,10.662,-66.861,117.9,3.6223,-36.478,36.386,76.212,39.12,-92.117,-30.163,-10.568,-24.208,-171.02,63.712,53.188,-95.31,120.64,91.212,-114.61,212.59,144.94,-81.04,-15.733,-127.87,118.98,299.28,-99.317,25.19,-199.41
-225.07,-359.33,-61.464,102.71,-224.7,54.999,-17.161,70.463,32.659,-137.62,-111.18,118.85,-151.66,222.25,31.243,122.46,155.55,25.999,-15.985,-34.793,-25.555,66.662,-104.86,93.898,5.6224,-50.478,48.386,109.21,23.12,-59.117,-56.163,-17.568,-120.21,-177.02,53.712,13.188,-94.31,163.64,33.212,-76.611,139.59,78.939,-104.04,44.267,-166.87,215.98,-68.717,67.683,-59.81,-114.41
-140.07,-292.33,-69.464,-72.288,-108.7,200,-27.161,45.463,-75.341,-83.615,-140.18,-285.15,393.34,296.25,-113.76,127.46,102.55,-21.001,-27.985,-39.793,-31.555,55.662,2.1393,87.898,1.6224,-41.478,16.386,71.212,-8.8802,-36.117,-80.163,-73.568,22.792,-171.02,44.712,29.188,-43.31,176.64,-4.7885,-68.611,24.591,-216.06,-42.04,64.267,22.126,143.98,32.283,114.68,-188.81,120.59
-104.07,-245.33,-137.46,-236.29,-60.695,106,64.839,58.463,29.659,-116.62,-117.18,-372.15,104.34,189.25,-41.757,-24.544,66.55,7.9994,-55.985,-11.793,-28.555,25.662,77.139,77.898,9.6223,-30.478,18.386,53.212,59.12,-31.117,-110.16,-90.568,31.792,-94.018,84.712,36.188,-30.31,81.641,-11.788,-48.611,-154.41,58.939,65.96,8.267,-10.874,288.98,292.28,-80.317,-36.81,-36.41
-74.075,-248.33,-256.46,185.71,-109.7,62.999,114.84,-5.5368,77.659,15.385,-214.18,-39.149,137.34,-22.753,-30.757,-73.544,-70.45,44.999,-98.985,-55.793,-25.555,51.662,47.139,90.898,16.622,-38.478,27.386,79.212,38.12,11.883,-130.16,-69.568,-0.20761,-23.018,125.71,-13.812,-66.31,26.641,9.2115,-53.611,-251.41,475.94,64.96,-134.73,-79.874,271.98,50.283,135.68,18.19,-167.41
10.925,-193.33,-174.46,-401.29,38.305,154,162.84,-1.5368,-117.34,-207.62,-68.18,-77.149,154.34,188.25,119.24,144.46,-165.45,78.999,-60.985,-81.793,-19.555,58.662,46.139,106.9,26.622,-32.478,-17.614,96.212,16.12,8.8832,-142.16,-52.568,62.792,11.982,93.712,-74.812,-49.31,-17.359,26.212,-98.611,-194.41,88.939,12.96,-3.733,9.1263,104.98,-4.7173,71.683,-201.81,-8.4104
3.9252,-99.33,-145.46,-151.29,56.305,85.999,204.84,4.4632,-5.3408,-44.615,-101.18,-64.149,-93.659,382.25,49.243,-53.544,116.55,92.999,-23.985,-48.793,-21.555,20.662,166.14,84.898,51.622,-34.478,-24.614,81.212,-0.88016,-4.1168,-169.16,-7.5684,-0.20761,43.982,55.712,-89.812,44.69,-94.359,40.212,-94.611,-97.409,-204.06,-218.04,7.267,37.126,-17.015,117.28,-278.32,-171.81,-17.41
-29.075,-81.33,-191.46,268.71,49.305,162,185.84,-43.537,113.66,177.38,-386.18,63.851,51.341,-179.75,-120.76,-376.54,-32.45,74.999,-37.985,3.2074,-0.55511,-15.338,226.14,84.898,57.622,-22.478,-22.614,43.212,39.12,3.8832,-179.16,73.432,-122.21,39.982,0.7124,-127.81,90.69,-79.359,56.212,-109.61,-69.409,-53.061,-105.04,-179.73,47.126,-176.02,152.28,-142.32,72.19,-63.41
13.925,-58.33,-123.46,-437.29,117.3,168,72.839,-80.537,-21.341,-26.615,-149.18,-172.15,-182.66,-53.753,200.24,-62.544,-247.45,42.999,-10.985,3.2074,24.445,-11.338,175.14,95.898,75.622,-14.478,-12.614,57.212,98.12,1.8832,-179.16,97.432,-124.21,28.982,-80.288,-157.81,60.69,-62.359,8.2115,-71.611,-165.41,-53.061,257.96,-4.733,74.126,-144.02,214.28,-109.32,-16.81,-30.41
15.925,6.67,-123.46,80.712,53.305,36.999,36.839,-16.537,-118.34,134.38,72.82,-163.15,-12.659,151.25,99.243,-44.544,95.55,78.999,-32.985,-39.793,-2.5551,-16.338,184.14,89.898,69.622,-4.4783,2.3856,20.212,-12.88,14.883,-171.16,85.432,-141.21,33.982,-126.29,-118.81,29.69,-72.359,-12.788,-0.611,-168.41,-98.061,169.96,72.267,-11.874,-0.015146,-150.72,-63.317,-228.81,-43.41
-33.075,44.67,-82.464,380.71,43.305,23.999,80.839,-17.537,-197.34,243.38,-57.18,175.85,106.34,-182.75,-276.76,-96.544,8.5498,70.999,54.015,-36.793,4.4449,-8.3376,169.14,97.898,54.622,4.5217,-21.614,-33.788,117.12,30.883,-134.16,89.432,-176.21,48.982,-154.29,-126.81,-27.31,-30.359,64.212,-5.611,-38.409,-74.061,-108.04,57.267,121.13,51.985,-346.72,99.683,-57.81,71.59
0.92522,-15.33,-21.464,75.712,117.3,35.999,8.8395,-2.5368,-39.341,188.38,-63.18,167.85,-260.66,84.247,-16.757,124.46,-86.45,59.999,65.015,-20.793,43.445,39.662,112.14,78.898,49.622,-7.4783,-0.61441,-52.788,101.12,26.883,-79.163,88.432,-156.21,66.982,-205.29,-134.81,-67.31,-49.359,75.212,61.389,51.591,-76.061,-120.04,191.27,291.13,88.985,4.2827,-147.32,28.19,-40.41
42.925,-27.33,15.536,260.71,155.3,47.999,-33.161,102.46,62.659,72.385,75.82,-124.15,-67.659,-126.75,172.24,120.46,200.55,119,-60.985,-27.793,47.445,63.662,80.139,21.898,22.622,-4.4783,10.386,-104.79,-33.88,21.883,-36.163,67.432,-133.21,44.982,-228.29,-61.812,-48.31,-75.359,15.212,123.39,60.591,-278.06,144.96,118.27,-1.8737,158.98,185.28,-242.32,-82.81,-296.41
4.9252,37.67,93.536,2.7123,122.3,-52.001,-72.161,-68.537,-247.34,143.38,148.82,-132.15,124.34,-382.75,-2.7566,28.456,92.55,131,14.015,-25.793,54.445,102.66,63.139,2.8982,28.622,-15.478,-17.614,-89.788,170.12,30.883,-10.163,39.432,-121.21,38.982,-183.29,-35.812,-62.31,-17.359,13.212,128.39,176.59,-404.06,113.96,-56.733,-80.874,35.985,176.28,13.683,-99.81,2.5896
-53.075,59.67,77.536,127.71,-17.695,-97.001,-146.16,-105.54,-219.34,317.38,120.82,-7.1494,-41.659,3.2467,23.243,-247.54,-157.45,171,50.015,-28.793,56.445,128.66,85.139,32.898,10.622,-52.478,-11.614,-92.788,62.12,28.883,17.837,51.432,-182.21,50.982,-103.29,-51.812,-95.31,-1.3591,14.212,175.39,384.59,-83.061,95.96,-56.733,114.13,-192.02,5.2827,-43.317,-126.81,87.59
-7.0748,124.67,103.54,50.712,64.305,16.999,-80.161,-83.537,-8.3408,136.38,175.82,-147.15,-66.659,30.247,50.243,-103.54,25.55,169,13.015,-14.793,62.445,104.66,13.139,48.898,-21.378,-85.478,-25.614,-120.79,-31.88,16.883,36.837,81.432,-195.21,1.9823,-11.288,-11.812,-130.31,-44.359,1.2115,163.39,268.59,257.94,166.96,82.267,42.126,-54.015,-186.72,-387.32,-104.81,-240.41
101.93,181.67,212.54,-196.29,151.3,-55.001,-104.16,-156.54,-126.34,193.38,280.82,60.851,111.34,-182.75,-111.76,292.46,252.55,135,3.0154,-3.7926,57.445,121.66,-46.861,9.8982,-8.3777,-78.478,-61.614,-79.788,65.12,19.883,70.837,84.432,-40.208,-2.0177,21.712,35.188,-150.31,-69.359,19.212,133.39,82.591,363.94,-83.04,87.267,-14.874,120.98,-38.717,-91.317,-100.81,-177.41
75.925,133.67,257.54,175.71,-65.695,-122,-243.16,58.463,-12.341,172.38,262.82,-167.15,-136.66,-116.75,111.24,136.46,73.55,127,19.015,-33.793,28.445,128.66,9.1393,-24.102,-23.378,-71.478,-72.614,-61.788,-69.88,24.883,115.84,49.432,106.79,62.982,5.7124,32.188,-109.31,-43.359,34.212,106.39,146.59,324.94,7.9599,-34.733,23.126,26.985,-5.7173,208.68,-44.81,-133.41
78.925,71.67,195.54,12.712,-93.695,-19.001,-177.16,-44.537,46.659,-24.615,231.82,-693.15,-250.66,194.25,192.24,-45.544,39.55,37.999,124.02,-5.7926,15.445,68.662,0.13925,10.898,-34.378,-95.478,-70.614,-57.788,-34.88,35.883,131.84,21.432,218.79,63.982,39.712,16.188,-139.31,-14.359,43.212,73.389,47.591,206.94,108.96,29.267,13.126,47.985,-129.72,-144.32,-71.81,-103.41
137.93,79.67,141.54,132.71,-62.695,-54.001,-95.161,-172.54,-183.34,60.385,205.82,30.851,169.34,61.247,-145.76,92.456,232.55,71.999,116.02,41.207,12.445,18.662,-10.861,12.898,-21.378,-70.478,-73.614,-80.788,-37.88,44.883,129.84,16.432,326.79,74.982,50.712,-12.812,-193.31,-38.359,12.212,80.389,-69.409,58.939,-42.04,167.27,-122.87,49.985,46.283,37.683,-162.81,-39.41
45.925,71.67,171.54,228.71,-71.695,62.999,-58.161,-4.5368,-70.341,122.38,295.82,176.85,31.341,-118.75,-20.757,131.46,92.55,142,91.015,16.207,24.445,5.6624,-30.861,-48.102,-23.378,-26.478,-85.614,-114.79,-82.88,21.883,108.84,-61.568,244.79,112.98,2.7124,-84.812,-150.31,-49.359,-33.788,71.389,18.591,-36.061,-181.04,70.267,-108.87,-140.02,-87.717,-46.317,-45.81,-178.41
75.925,26.67,57.536,130.71,-38.695,152,49.839,-34.537,5.6592,-12.615,327.82,-339.15,-165.66,76.247,67.243,-155.54,-54.45,76.999,136.02,29.207,21.445,-28.338,-88.861,-53.102,-32.378,-5.4783,-101.61,-109.79,-13.88,18.883,91.837,-120.57,125.79,124.98,-40.288,-115.81,-122.31,-56.359,-17.788,42.389,-105.41,39.939,-63.04,15.267,-27.874,-186.02,-384.72,-360.32,7.1901,-4.4104
183.93,28.67,-29.464,462.71,-100.7,7.9994,61.839,82.463,-67.341,-158.62,107.82,-42.149,-131.66,122.25,-32.757,61.456,99.55,26.999,97.015,57.207,12.445,-63.338,-68.861,-39.102,-22.378,31.522,-100.61,-83.788,-101.88,18.883,80.837,-111.57,224.79,177.98,-65.288,-97.812,-143.31,-87.359,-19.788,-26.611,-207.41,183.94,314.96,121.27,-140.87,-143.02,-96.717,211.68,10.19,113.59
58.925,28.67,128.54,93.712,11.305,85.999,178.84,128.46,79.659,27.385,178.82,38.851,-275.66,-1.7533,145.24,509.46,127.55,-33.001,48.015,18.207,37.445,-62.338,-36.861,-52.102,-8.3777,34.522,-58.614,-19.788,-37.88,-22.117,28.837,-144.57,315.79,179.98,10.712,-98.812,-161.31,-87.359,-20.788,-61.611,-14.409,186.94,63.96,89.267,16.126,-199.02,42.283,48.683,-59.81,-90.41
51.925,29.67,203.54,48.712,48.305,138,271.84,-8.5368,166.66,106.38,212.82,7.8506,-177.66,-84.753,14.243,274.46,44.55,-37.001,17.015,-12.793,18.445,-84.338,-68.861,-65.102,-18.378,36.522,-16.614,63.212,-16.88,-40.117,-33.163,-141.57,270.79,126.98,106.71,-112.81,-188.31,-81.359,27.212,-24.611,122.59,-40.061,-217.04,-18.733,69.126,-158.02,-109.72,-336.32,46.19,-2.4104
159.93,36.67,118.54,263.71,57.305,146,184.84,43.463,252.66,-116.62,-25.18,170.85,26.341,166.25,17.243,35.456,105.55,-40.001,-0.98462,-24.793,-8.5551,-91.338,-104.86,-101.1,-14.378,53.522,6.3856,123.21,-84.88,-48.117,-75.163,-102.57,221.79,125.98,45.712,-139.81,-175.31,-71.359,8.2115,-51.611,155.59,-96.061,-55.04,-74.733,-31.874,-27.015,-226.72,172.68,209.19,127.59
98.925,-8.33,51.536,25.712,145.3,121,245.84,155.46,256.66,-191.62,150.82,246.85,-151.66,-61.753,223.24,-23.544,30.55,-115,-19.985,-14.793,-7.5551,-65.338,-73.861,-69.102,-30.378,42.522,32.386,118.21,48.12,-63.117,-106.16,-101.57,178.79,114.98,-22.288,-125.81,-99.31,-66.359,-21.788,-71.611,151.59,136.94,42.96,38.267,-3.8737,-21.015,-379.72,143.68,-33.81,-3.4104
138.93,-30.33,59.536,0.71233,107.3,101,251.84,191.46,65.659,-153.62,88.82,213.85,-275.66,-229.75,-90.757,163.46,-134.45,-119,-108.98,0.20736,-57.555,-35.338,-48.861,15.898,-42.378,75.522,33.386,87.212,-3.8802,-56.117,-124.16,-109.57,4.7924,92.982,-22.288,-80.812,-73.31,-87.359,-31.788,-85.611,230.59,76.939,137.96,159.27,-124.87,-57.015,-164.72,-109.32,62.19,16.59
136.93,-14.33,116.54,58.712,159.3,227,224.84,137.46,-83.341,-105.62,-276.18,17.851,258.34,267.25,-90.757,287.46,-77.45,-106,-57.985,-23.793,-81.555,22.662,-52.861,-2.1018,-47.378,112.52,18.386,52.212,-60.88,-41.117,-128.16,-130.57,-226.21,68.982,-41.288,-78.812,-67.31,-69.359,-86.788,-129.61,332.59,-169.06,78.96,20.267,29.126,-118.02,34.283,20.683,194.19,126.59
9.9252,-66.33,113.54,93.712,59.305,198,195.84,130.46,-21.341,-205.62,-62.18,29.851,272.34,15.247,46.243,-88.544,114.55,-88.001,16.015,-24.793,-53.555,33.662,-3.8607,-30.102,-59.378,108.52,22.386,25.212,26.12,-34.117,-134.16,-115.57,-238.21,27.982,-10.288,-57.812,-7.3102,-29.359,-74.788,-57.611,211.59,-109.06,7.9599,-84.733,105.13,-239.02,-99.717,87.683,1.1901,70.59
33.925,-123.33,25.536,-191.29,62.305,152,67.839,82.463,98.659,-192.62,13.82,108.85,-182.66,-65.753,-86.757,-164.54,5.5498,-48.001,-101.98,2.2074,-63.555,34.662,19.139,22.898,-4.3776,119.52,25.386,85.212,-3.8802,-28.117,-132.16,-85.568,-101.21,1.9823,-29.288,-72.812,58.69,6.6409,-61.788,38.389,220.59,57.939,68.96,7.267,-90.874,-133.02,-88.717,203.68,93.19,132.59
7.9252,-58.33,-88.464,41.712,187.3,27.999,114.84,12.463,-85.341,88.385,-175.18,443.85,19.341,9.2467,127.24,-82.544,-237.45,-66.001,-56.985,-34.793,-58.555,58.662,-18.861,34.898,14.622,128.52,44.386,157.21,-23.88,-19.117,-107.16,-80.568,-37.208,-47.018,-122.29,-132.81,134.69,24.641,-138.79,95.389,312.59,113.94,89.96,-70.733,1.1263,-45.015,-1.7173,-4.3168,141.19,155.59
20.925,-42.33,-119.46,100.71,-26.695,-35.001,19.839,-51.537,-58.341,20.385,-120.18,634.85,52.341,19.247,91.243,51.456,-59.45,-65.001,26.015,-98.793,-36.555,26.662,55.139,19.898,19.622,112.52,63.386,137.21,28.12,-22.117,-100.16,-72.568,-157.21,-87.018,-82.288,-98.812,202.69,-0.35908,-127.79,160.39,61.591,46.939,-21.04,-235.73,111.13,-153.02,20.283,-252.32,117.19,5.5896
65.925,-152.33,-85.464,-389.29,-53.695,56.999,-104.16,-83.537,107.66,-262.62,-127.18,-77.149,127.34,350.25,-129.76,103.46,-31.45,-66.001,0.015383,-92.793,-47.555,-4.3376,156.14,26.898,73.622,75.522,80.386,31.212,96.12,-12.117,-79.163,-118.57,-164.21,-96.018,-15.288,-37.812,216.69,10.641,-81.788,185.39,-167.41,-122.06,-43.04,-71.733,81.126,-3.0151,28.283,13.683,156.19,97.59
-90.075,-188.33,-114.46,71.712,46.305,-16.001,-9.1605,-23.537,-143.34,-196.62,-120.18,-92.149,256.34,-99.753,29.243,-167.54,-163.45,-87.001,36.015,-59.793,-38.555,-29.338,141.14,-28.102,63.622,38.522,133.39,-50.788,69.12,-5.1168,-23.163,-84.568,83.792,-130.02,-39.288,-3.8123,176.69,50.641,-92.788,218.39,-118.41,-123.06,2.9599,73.267,-5.8737,62.985,-78.717,-29.317,168.19,238.59
-169.07,-135.33,-136.46,147.71,-13.695,6.9994,-87.161,-102.54,-203.34,25.385,-93.18,343.85,-40.659,-42.753,58.243,-111.54,50.55,12.999,-20.985,-60.793,-30.555,-70.338,177.14,-44.102,70.622,19.522,144.39,-102.79,21.12,-7.1168,1.8367,73.432,20.792,-153.02,-12.288,39.188,115.69,66.641,-41.788,235.39,-74.409,-31.061,-49.04,14.267,29.126,-102.02,-87.717,-144.32,127.19,146.59
-196.07,-26.33,-123.46,-183.29,16.305,6.9994,-73.161,-90.537,-44.341,49.385,33.82,-115.15,105.34,-86.753,68.243,-91.544,48.55,10.999,-10.985,-89.793,-23.555,-73.338,122.14,-14.102,85.622,39.522,113.39,-125.79,12.12,21.883,27.837,99.432,-38.208,-129.02,53.712,84.188,81.69,47.641,15.212,181.39,-182.41,-6.0614,89.96,-21.733,59.126,-64.015,141.28,210.68,11.19,-38.41
-164.07,23.67,-161.46,-26.288,-13.695,-96.001,53.839,-20.537,-44.341,29.385,95.82,-113.15,121.34,-416.75,203.24,-90.544,-14.45,-80.001,56.015,-65.793,-3.5551,-47.338,-44.861,-56.102,62.622,45.522,110.39,-73.788,-19.88,44.883,61.837,54.432,116.79,-92.018,59.712,121.19,96.69,-24.359,2.2115,108.39,-226.41,46.939,83.96,-39.733,-41.874,-14.015,94.283,90.683,80.19,-12.41
-48.075,-0.32997,-159.46,132.71,-109.7,-71.001,38.839,-2.5368,-76.341,108.38,-37.18,212.85,-181.66,221.25,-23.757,26.456,89.55,16.999,18.015,16.207,-22.555,-25.338,-19.861,-55.102,85.622,9.5217,112.39,-55.788,-6.8802,74.883,73.837,104.43,-39.208,-71.018,26.712,126.19,138.69,-26.359,19.212,40.389,27.591,43.939,-77.04,12.267,-12.874,-19.015,-60.717,-103.32,93.19,126.59
-43.075,51.67,-127.46,-85.288,-99.695,-78.001,103.84,24.463,-168.34,19.385,105.82,-20.149,-4.6594,-22.753,-127.76,-44.544,-58.45,-8.0006,16.015,26.207,-9.5551,-11.338,15.139,-48.102,79.622,43.522,107.39,-18.788,-36.88,90.883,92.837,163.43,-111.21,-59.018,10.712,154.19,108.69,35.641,75.212,-29.611,310.59,131.94,-36.04,-47.733,-92.874,-23.015,128.28,220.68,29.19,55.59
-15.075,27.67,-206.46,-175.29,-98.695,-96.001,132.84,11.463,-152.34,-34.615,103.82,-317.15,114.34,-193.75,27.243,-0.54448,-34.45,-58.001,-34.985,22.207,7.4449,3.6624,-29.861,-49.102,41.622,68.522,61.386,24.212,-58.88,89.883,113.84,179.43,-25.208,-35.018,-1.2876,181.19,14.69,19.641,74.212,-72.611,272.59,261.94,-26.04,-79.733,-70.874,6.9849,144.28,232.68,52.19,103.59
-19.075,34.67,-295.46,169.71,-41.695,14.999,56.839,177.46,-5.3408,-72.615,-128.18,-249.15,-111.66,252.25,-99.757,-117.54,71.55,74.999,-56.985,67.207,-13.555,12.662,-24.861,1.8982,28.622,48.522,22.386,-6.7882,-32.88,115.88,115.84,199.43,102.79,9.9823,-32.288,138.19,-13.31,14.641,58.212,-73.611,-5.409,151.94,-71.04,121.27,22.126,54.985,13.283,199.68,-21.81,199.59
-2.0748,85.67,-267.46,-541.29,48.305,9.9994,68.839,221.46,-39.341,-209.62,-35.18,317.85,-177.66,-54.753,-9.7566,-102.54,-164.45,63.999,7.0154,69.207,-1.5551,8.6624,-16.861,22.898,3.6223,80.522,42.386,7.2118,-68.88,110.88,113.84,221.43,261.79,65.982,-17.288,99.188,16.69,14.641,77.212,-81.611,-178.41,-29.061,-141.04,151.27,-217.87,-6.0151,-8.7173,151.68,68.19,201.59
95.925,37.67,-253.46,-56.288,-103.7,-102,55.839,208.46,-50.341,-117.62,27.82,249.85,-78.659,-27.753,86.243,124.46,-30.45,2.9994,-0.98462,83.207,-9.5551,16.662,3.1393,41.898,3.6223,79.522,26.386,-47.788,-86.88,96.883,106.84,201.43,112.79,69.982,-6.2876,62.188,2.6898,-61.359,87.212,-37.611,-88.409,-72.061,-68.04,-57.733,-200.87,-37.015,-35.717,-95.317,125.19,196.59
69.925,55.67,-247.46,501.71,-153.7,5.9994,-15.161,235.46,159.66,-162.62,-182.18,-291.15,-130.66,396.25,-87.757,44.456,217.55,14.999,2.0154,104.21,-15.555,61.662,-12.861,53.898,18.622,81.522,2.3856,-160.79,-101.88,64.883,88.837,159.43,-35.208,73.982,-72.288,28.188,-47.31,-91.359,91.212,19.389,60.591,80.939,27.96,-134.73,-24.874,-101.02,204.28,-151.32,-100.81,97.59
14.925,-1.33,-204.46,-1129.3,37.305,28.999,-36.161,84.463,201.66,-161.62,-178.18,21.851,-15.659,193.25,30.243,52.456,-97.45,24.999,56.015,73.207,-6.5551,71.662,-31.861,71.898,36.622,117.52,-24.614,-208.79,-111.88,17.883,73.837,109.43,-105.21,75.982,-75.288,30.188,-92.31,-76.359,119.21,-10.611,69.591,63.939,-127.04,22.267,-56.874,-55.015,263.28,-59.317,-1.8099,160.59
