,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460
0,0.3109442,0.33055544,0.3152524,0.29708412,0.29891303,0.3015717,0.30659598,0.3187745,0.3299336,0.3453886,0.34571913,0.3414924,0.3402473,0.33527377,0.3282645,0.30547145,0.2765816,0.21772137,0.17105843,0.15017268,0.17189023,0.14563173,0.17995259,0.21821454,0.19496834,0.22056271,0.20087658,0.21808891,0.24617048,0.3037678,0.31768268,0.31837237,0.31361312,0.28811172,0.26955423,0.26129246,0.23048313,0.24054225,0.2499971,0.23284021,0.24223766,0.2196003,0.21691959,0.25154066,0.264651,0.27114233,0.28541335,0.28269362,0.29275653,0.31709766,0.3273916,0.33835843,0.34084642,0.34554255,0.33224785,0.35036647,0.33668652,0.33336288,0.34151196,0.32045838,0.31500068,0.30311978,0.30838257,0.2973439,0.29627353,0.31423923,0.3182208,0.3327249,0.33549693,0.34045383,0.34511277,0.3377909,0.33694017,0.34533,0.31870764,0.32419002,0.3211951,0.3096833,0.33841327,0.34410492,0.3179441,0.3123823,0.3078032,0.31348822,0.30841267,0.28706145,0.3648851,0.41168597,0.36904216,0.35455555,0.3336519,0.30393517,0.31004262,0.3344599,0.33207288,0.3105656,0.29219812,0.23270983,0.23065135,0.26053607,0.38293076,0.36197743,0.33272544,0.25894687,0.24852,0.23000874,0.23331422,0.19674811,0.21387818,0.220428,0.19156213,0.20612268,0.20425619,0.23469363,0.23302157,0.2678549,0.28758004,0.3025028,0.30293775,0.2865533,0.26321203,0.26306498,0.23475267,0.20795546,0.23993728,0.24710985,0.2517581,0.27699512,0.23366423,0.20734367,0.21108882,0.19857828,0.19822218,0.17949449,0.17263342,0.19187495,0.19960546,0.22273944,0.21293314,0.1892576,0.17029396,0.16500035,0.18906637,0.20588371,0.22901686,0.24962196,0.26795033,0.2766068,0.28081638,0.28482592,0.3007014,0.3151478,0.438722,0.2869016,0.2813398,0.2885973,0.275023,0.2763329,0.28717285,0.27235526,0.27320963,0.26320115,0.2743681,0.29839286,0.27986965,0.25208852,0.23638327,0.19303319,0.20243758,0.16450681,0.166866,0.1855986,0.21305124,0.21264826,0.19278996,0.18970823,0.18201938,0.19144957,0.17265558,0.15138142,0.1557114,0.16978732,0.17378524,0.20753764,0.20387468,0.234936,0.3029392,0.61927503,0.74122936,0.80143774,0.69821626,0.6107031,0.5353935,0.60374886,0.6623934,0.69784606,0.67567706,0.6037431,0.55872,0.52245325,0.39724323,0.3691826,0.35909578,0.34174952,0.3349328,0.31866705,0.29156068,0.2969773,0.26487926,0.2470776,0.25132385,0.23013821,0.22594333,0.23193412,0.25857726,0.26955903,0.2510063,0.2603413,0.28695148,0.26802185,0.28997108,0.27908382,0.27820995,0.2770207,0.28679457,0.27744585,0.29376173,0.29859003,0.30656177,0.31295934,0.33966202,0.34463444,0.34179828,0.329534,0.31648603,0.31566745,0.32820967,0.31530586,0.34535217,0.36671865,0.3980498,0.39041167,0.35992008,0.32142916,0.32319662,0.29355142,0.33125588,0.31233218,0.33224094,0.34138793,0.33019915,0.34960896,0.33651456,0.32034752,0.30037165,0.29571924,0.2850706,0.28829595,0.2903366,0.2719809,0.27849847,0.26332822,0.23556502,0.23834245,0.23345388,0.27327222,0.27082166,0.26914424,0.28770807,0.28013688,0.26329058,0.2603782,0.2508414,0.25298563,0.25901118,0.24870928,0.28356075,0.29530624,0.31894946,0.3289593,0.3323388,0.3109079,0.2873809,0.29226848,0.31159526,0.28657165,0.30334055,0.29834735,0.28824496,0.28757015,0.28330153,0.26404956,0.27061895,0.2624764,0.24582897,0.28084007,0.2838403,0.2637128,0.2693123,0.26554102,0.25861683,0.26193509,0.2756297,0.25678805,0.21916243,0.23627196,0.25289503,0.24942228,0.23197626,0.2512499,0.24916768,0.2317694,0.24590376,0.25196573,0.28241414,0.30739424,0.304198,0.31354386,0.30489933,0.27305254,0.2679771,0.2947059,0.29077488,0.2778397,0.2682946,0.29250222,0.3025167,0.3170621,0.2859152,0.28138655,0.3131868,0.28389415,0.27204886,0.2802953,0.24252795,0.2671763,0.27262622,0.2907943,0.2902255,0.2732485,0.25532606,0.22888172,0.24848332,0.21033487,0.22016485,0.21745579,0.21535276,0.20024478,0.18463272,0.17064548,0.19718032,0.22236139,0.23214582,0.23140639,0.19658628,0.221233,0.18636577,0.19832711,0.22347483,0.24217811,0.2451746,0.26556984,0.22915445,0.20767681,0.21518359,0.2157241,0.22846475,0.23525754,0.25602737,0.21918947,0.22156294,0.18920144,0.18650244,0.17695576,0.20467015,0.18274294,0.19499254,0.15749718,0.1312094,0.13109396,0.1241334,0.13868426,0.14261808,0.13382769,0.12152836,0.12813093,0.14359441,0.14101481,0.1302514,0.133995,0.14504528,0.17895338,0.18872185,0.23789825,0.2257999,0.25201127,0.24273372,0.26606497,0.26415735,0.2645582,0.28062138,0.3044572,0.2982296,0.31478256,0.3095192,0.2995323,0.28841138,0.28427327,0.25620198,0.22929221,0.22809146,0.22316653,0.2417969,0.27103564,0.29904756,0.30637887,0.3157749,0.31696075,0.36794546,0.6226893,0.850249,0.980438,0.9907602,0.9940056,0.9920358,0.98780733,0.9813654,0.96195686,0.96264654,0.96771085,0.9395375,0.91742116,0.82987505,0.62089264,0.42849764,0.34026784,0.34058613,0.3310192,0.31320706,0.2848802,0.25377312,0.27896345,0.26581222,0.28275645,0.27716213,0.2757036,0.2700008,0.24617538,0.22266816,0.19957569,0.19818868,0.16497222,0.20614561,0.17754297,0.1826671,0.19758438,0.19671601,0.21980019,0.26109084,0.22492065,0.25262174
1,0.3289402,0.34511423,0.3593218,0.32995155,0.30070326,0.29883456,0.29851505,0.311371,0.3167906,0.33940592,0.34578085,0.34183037,0.33646607,0.34511495,0.33665735,0.32521352,0.29761586,0.25442034,0.19737205,0.1591771,0.1676028,0.13353007,0.15168463,0.18287261,0.16688043,0.19095042,0.16578057,0.18390156,0.20752746,0.27366325,0.31600174,0.31787682,0.32606986,0.30519193,0.2847576,0.27720177,0.24569173,0.2508718,0.25975418,0.24521942,0.24815664,0.23246045,0.2244643,0.2555412,0.26619068,0.2676576,0.2800934,0.26842612,0.27589312,0.3058154,0.31672376,0.33144295,0.33472818,0.3376353,0.3206455,0.3394965,0.3271279,0.3224019,0.3288995,0.30737457,0.30796373,0.29380995,0.2938821,0.29195762,0.28669757,0.3054509,0.31161985,0.32189646,0.33638072,0.33924985,0.34567136,0.3250613,0.33235782,0.3457873,0.3208757,0.31545505,0.3206682,0.31426898,0.3267633,0.3388073,0.30771664,0.30244797,0.3044165,0.3185375,0.32885888,0.31170627,0.43145552,0.41955975,0.37181556,0.3425134,0.3314982,0.30233553,0.32001412,0.34506974,0.32133746,0.29774928,0.2830339,0.20973882,0.22362828,0.28980255,0.42470983,0.36501253,0.30486748,0.24008179,0.23935413,0.23343375,0.23845994,0.21118364,0.21824689,0.21031465,0.18836531,0.20776792,0.20465992,0.23883511,0.2445394,0.28511164,0.2869345,0.31137002,0.29614332,0.26166937,0.24928601,0.24973665,0.21898147,0.20269863,0.23500304,0.24253173,0.24941957,0.25302643,0.20567799,0.18551432,0.18571003,0.17268845,0.17278865,0.1679943,0.16581261,0.1858994,0.19538446,0.21414685,0.21479376,0.19651675,0.18566012,0.18202475,0.20312385,0.22398905,0.2483872,0.2667799,0.28046426,0.28702387,0.28903034,0.29500857,0.310123,0.32774204,0.50872,0.33703157,0.29628864,0.2897331,0.29055113,0.29336888,0.29657143,0.2814047,0.27028078,0.25760195,0.26167223,0.29499954,0.2845123,0.26116714,0.23258458,0.18534888,0.19157566,0.1473074,0.14194664,0.16416414,0.18409379,0.19098872,0.17515324,0.17668433,0.17288387,0.17885515,0.17080957,0.1598866,0.16480024,0.17472191,0.17038351,0.20961003,0.20819128,0.24669565,0.42598176,0.67522377,0.7277658,0.7808152,0.6802286,0.5489359,0.47076944,0.49733916,0.55328834,0.5321385,0.50836414,0.44309732,0.3953234,0.36409405,0.30605295,0.3001684,0.30917722,0.30751827,0.29946715,0.29082403,0.2644385,0.26043975,0.26852977,0.2526046,0.26246184,0.23323807,0.2347277,0.24316427,0.26555812,0.2783904,0.26508194,0.27274412,0.2931703,0.2683872,0.28799102,0.275485,0.2760996,0.27432892,0.2802298,0.27663565,0.28833607,0.29374757,0.3002838,0.309372,0.33882076,0.3417421,0.33454707,0.325736,0.3135269,0.30899072,0.3202836,0.30575523,0.322571,0.34290472,0.37415278,0.36312857,0.33864674,0.31273723,0.31951517,0.29859546,0.3336734,0.32038558,0.3406314,0.34556183,0.33808607,0.34718516,0.33178294,0.30737203,0.29255635,0.27842745,0.26593736,0.27344608,0.2759498,0.26682168,0.27468172,0.25907132,0.23591295,0.23681958,0.23375224,0.26778924,0.2625253,0.25708842,0.27916673,0.2716603,0.2543096,0.24514069,0.23353799,0.23527673,0.22944556,0.21306492,0.23767741,0.25011837,0.28243726,0.29106224,0.31633082,0.2974852,0.27736115,0.28153834,0.2981748,0.28152505,0.2983739,0.29505482,0.2976255,0.28540748,0.27783892,0.2641943,0.26965004,0.26355842,0.24654332,0.2754968,0.27849784,0.25620103,0.25363806,0.24845558,0.2424511,0.24282034,0.25857377,0.2348104,0.19809116,0.21267109,0.22923045,0.22867389,0.21173936,0.23118629,0.22283092,0.21669538,0.22241044,0.2247492,0.2464,0.2726823,0.26975864,0.27871487,0.2712764,0.24863514,0.25003785,0.27580076,0.26614797,0.24205089,0.23867461,0.2686021,0.2806622,0.29563996,0.26672938,0.26682642,0.29434913,0.26898754,0.25536847,0.2580485,0.22073977,0.242798,0.24640222,0.26517168,0.25972065,0.24680758,0.22949547,0.2034522,0.22438288,0.18723467,0.19682169,0.19652313,0.18338418,0.16352169,0.1505874,0.1390758,0.1528633,0.19167075,0.19365671,0.2117966,0.16761352,0.19008727,0.15666313,0.16624612,0.20009291,0.22754672,0.23574807,0.2545239,0.21046026,0.19700493,0.19718765,0.19504736,0.20357451,0.21135211,0.23529314,0.20375755,0.20768331,0.17382757,0.17602433,0.17214625,0.20271847,0.1769826,0.19369988,0.15592398,0.12881239,0.12402175,0.11479591,0.13108303,0.13459924,0.12879176,0.11563365,0.11964115,0.1326794,0.12783924,0.12207278,0.12783754,0.14099021,0.16006774,0.17353758,0.22340785,0.21434876,0.24178371,0.24072325,0.26759312,0.27136022,0.2716438,0.29060307,0.3132349,0.30324158,0.3121885,0.29914355,0.28886643,0.27697417,0.27779463,0.25262883,0.22377339,0.22789456,0.23242022,0.2512055,0.27994883,0.3045147,0.3212326,0.3338159,0.3375204,0.33355564,0.48553392,0.695804,0.9516296,0.97746253,0.9871689,0.9845777,0.974843,0.9614253,0.93078196,0.92915815,0.93645006,0.8873991,0.85539824,0.7499725,0.5424169,0.38878524,0.34339905,0.34303197,0.3344029,0.31817046,0.2888568,0.2576772,0.27830198,0.27533656,0.28234163,0.27535963,0.27721062,0.2710033,0.24694596,0.22004391,0.20641358,0.20980208,0.17915152,0.21371411,0.19319345,0.19678657,0.20565547,0.1999181,0.22150086,0.25790727,0.23163883,0.24970575
2,0.35142452,0.35631126,0.38578987,0.3703314,0.32800755,0.30120882,0.29194844,0.30495057,0.29827768,0.31961897,0.3317249,0.31968072,0.3294657,0.34641692,0.34256038,0.33698398,0.31767625,0.28452066,0.24655662,0.19792777,0.18528146,0.14540519,0.1426867,0.16396035,0.15489781,0.17633608,0.14616087,0.16241047,0.17917378,0.23488095,0.29522622,0.30054426,0.33148837,0.31603855,0.29736874,0.29182443,0.26476356,0.26616773,0.2720036,0.2598312,0.25861132,0.24915117,0.23399137,0.2615599,0.2706378,0.2640091,0.2773019,0.25950313,0.2646591,0.29591268,0.30715078,0.31918758,0.3230916,0.329851,0.31022784,0.3284021,0.31537935,0.3112266,0.31514776,0.2960925,0.30221322,0.2881542,0.28089896,0.28788897,0.27748471,0.297705,0.30645835,0.31069547,0.33754677,0.33356026,0.3418998,0.32190588,0.32854366,0.34171814,0.3172978,0.3028436,0.31251726,0.31826696,0.32060954,0.3285255,0.29829562,0.2921918,0.2996442,0.32213634,0.3429578,0.33194706,0.45386523,0.40582025,0.37168077,0.33869845,0.33318344,0.30495286,0.33202553,0.349303,0.3033464,0.2808926,0.2646124,0.19627813,0.25150692,0.32708356,0.45555165,0.36282417,0.28475255,0.2286834,0.23595162,0.23832794,0.2382668,0.2164643,0.2175332,0.20394978,0.19194746,0.21772811,0.21251154,0.24987458,0.25771463,0.29537895,0.2719972,0.2869094,0.27143395,0.24069196,0.23574978,0.23501739,0.21634021,0.20764418,0.23955558,0.24017783,0.24458121,0.2235261,0.18437982,0.16878548,0.16514966,0.1566852,0.15729594,0.16843909,0.17179313,0.19184338,0.20457953,0.2212629,0.2323222,0.21807756,0.21762973,0.21742755,0.23664458,0.25553778,0.2763775,0.28406894,0.2858617,0.28955522,0.29196006,0.30223435,0.3166837,0.33886492,0.53538877,0.4403542,0.34882984,0.29295272,0.30128697,0.30069005,0.30216774,0.28812286,0.25947464,0.24208435,0.2398935,0.2794625,0.28802443,0.27435866,0.24115206,0.19228816,0.19947006,0.15102428,0.13711685,0.15274729,0.17337508,0.18204448,0.16116256,0.17423102,0.17399234,0.1726388,0.17011681,0.16496685,0.16605356,0.18621859,0.18495467,0.26052153,0.275313,0.27342346,0.4850351,0.6236041,0.61877114,0.65659845,0.55800694,0.3854728,0.32785934,0.3384956,0.3966602,0.36247647,0.35295236,0.3379146,0.30861795,0.29618478,0.2832148,0.27683106,0.28732413,0.2941962,0.2828067,0.29068157,0.26430458,0.2556422,0.27317187,0.25926208,0.27071965,0.23862506,0.24565022,0.25611225,0.2742007,0.28840795,0.27644187,0.28576067,0.29495302,0.27180132,0.2876058,0.2722028,0.27525783,0.2732232,0.27510446,0.27814877,0.28410873,0.29106358,0.29601595,0.30662897,0.33713308,0.3377535,0.3260781,0.32044774,0.31177455,0.30120242,0.31015676,0.2976099,0.31526393,0.33368742,0.3461511,0.3478736,0.32743493,0.31598103,0.32105553,0.30451396,0.33376577,0.32695183,0.34488824,0.34502724,0.34146976,0.33736292,0.32317916,0.29084566,0.2797782,0.26391008,0.25044733,0.2616728,0.26384053,0.26348168,0.27120882,0.2543095,0.23782977,0.22907624,0.23280105,0.25825316,0.24910477,0.24187213,0.26671717,0.25765693,0.24443366,0.2305803,0.21682557,0.22028273,0.20144576,0.18326075,0.18997397,0.20710337,0.2450469,0.24618275,0.28058305,0.2672599,0.25429457,0.25960663,0.26295415,0.26355714,0.2802254,0.27458647,0.2912133,0.2705715,0.26237395,0.2581143,0.26203278,0.26066843,0.24652939,0.26639247,0.26228517,0.24625772,0.23687646,0.2307565,0.22257939,0.22204417,0.23484103,0.21193759,0.18009332,0.19123648,0.20584922,0.20379485,0.1873916,0.20559892,0.19201821,0.19412547,0.1922435,0.19102842,0.2090059,0.23403576,0.2325323,0.24012844,0.23888157,0.23070948,0.23637193,0.2524197,0.24274476,0.20533285,0.21131527,0.24469812,0.26044536,0.27439308,0.25353527,0.2597057,0.27662525,0.2592916,0.24720317,0.24524747,0.21250427,0.22713518,0.24498217,0.26321268,0.23915102,0.2325466,0.21890199,0.1940316,0.21818957,0.18542756,0.19179554,0.18876286,0.16705495,0.14631917,0.13596772,0.12999949,0.12973474,0.17327921,0.16494322,0.21474609,0.15803859,0.17988774,0.14215723,0.15371487,0.19528086,0.22711203,0.23445319,0.2531056,0.20266682,0.19591622,0.18993923,0.18400379,0.18308382,0.19113958,0.210141,0.18756238,0.20203407,0.16466926,0.16814907,0.16607116,0.20151284,0.17335016,0.19756062,0.15954447,0.13610552,0.12781882,0.117216505,0.1332283,0.13759993,0.13586682,0.12017688,0.120457865,0.13023801,0.123519026,0.12170066,0.12999082,0.1459839,0.14946556,0.16480742,0.21289079,0.20116104,0.22903107,0.23723674,0.2641848,0.26994455,0.27181858,0.29333916,0.31556392,0.30002367,0.29316223,0.26957756,0.25940016,0.24989972,0.24698442,0.2375761,0.21252155,0.22111657,0.2435016,0.2604578,0.28203917,0.30455685,0.32245818,0.3490752,0.3506733,0.34941223,0.39126897,0.52001435,0.8659283,0.9316387,0.9639264,0.9608956,0.936007,0.9031224,0.8550725,0.84506327,0.8513782,0.76748246,0.7287013,0.6148208,0.47156116,0.3611976,0.3540723,0.3482451,0.33787096,0.32330507,0.2871448,0.25456196,0.2691527,0.2787434,0.27901763,0.2655782,0.27396742,0.26945105,0.24755329,0.21825984,0.21382411,0.22624415,0.19999208,0.22721325,0.21337572,0.21518604,0.21558182,0.20403075,0.2210172,0.2512054,0.23233908,0.2378165
3,0.34835184,0.35034046,0.36902255,0.3770002,0.35995337,0.32050493,0.2948078,0.29978797,0.28249568,0.29632318,0.3007743,0.28515384,0.3143389,0.3347834,0.34426552,0.34024045,0.33214217,0.30478683,0.2872131,0.2536076,0.23379268,0.18050273,0.15360641,0.1632608,0.15822166,0.17564186,0.14416265,0.1568246,0.16518125,0.2015277,0.2577687,0.27230728,0.32175547,0.31553036,0.30463254,0.30233386,0.28114456,0.28137073,0.28529584,0.27640453,0.26926595,0.26797128,0.24770144,0.27034524,0.27725038,0.26358247,0.27695844,0.25239617,0.25717708,0.28918308,0.30018905,0.30830055,0.31245223,0.3194208,0.29809353,0.31531963,0.30178186,0.30102113,0.30087605,0.28715578,0.29332033,0.28130868,0.26945862,0.28467575,0.26888147,0.2919747,0.30219826,0.298917,0.33503196,0.32166868,0.3353831,0.3232154,0.32183605,0.32960534,0.3096253,0.29187906,0.30324727,0.3113407,0.31071988,0.3193426,0.29056028,0.28258562,0.29440406,0.32790098,0.34413743,0.34551433,0.4222772,0.37718874,0.37283328,0.33648142,0.33840606,0.30906388,0.33966684,0.3403072,0.28367573,0.25827262,0.24699943,0.19659281,0.29695317,0.37438145,0.48462686,0.3499003,0.25673333,0.22273816,0.23225679,0.24158223,0.2326628,0.21566729,0.21647766,0.20183174,0.19937733,0.23284176,0.22744769,0.25876033,0.26524875,0.28898153,0.25328973,0.25782615,0.24712408,0.2007115,0.22183587,0.2341677,0.2259878,0.22501181,0.24926034,0.23820482,0.23847058,0.20268354,0.17066155,0.16316873,0.15637358,0.15401319,0.15525615,0.18283376,0.19180073,0.21361855,0.228039,0.24170183,0.26223403,0.250714,0.26158568,0.26333424,0.28264114,0.29178512,0.30525714,0.29374182,0.2922778,0.2964859,0.2999862,0.30778405,0.32489005,0.3507697,0.51275235,0.50542754,0.43920657,0.30500907,0.29951048,0.30210283,0.3031915,0.28839263,0.24437207,0.22748423,0.22605827,0.26190975,0.2906092,0.28929293,0.25984484,0.22056374,0.22212939,0.16874371,0.14580616,0.16086805,0.16005306,0.17042664,0.15770134,0.18013719,0.17501006,0.16929394,0.17456229,0.1851427,0.18616252,0.24010226,0.27121377,0.3941604,0.38088182,0.2985509,0.46069366,0.48105308,0.41271955,0.42562065,0.36342984,0.26605347,0.2334935,0.2401475,0.2833875,0.27537555,0.27885112,0.29428688,0.27692196,0.27812484,0.28654376,0.27996948,0.2890853,0.30118576,0.28577828,0.28963968,0.26276168,0.25729775,0.27840054,0.26585436,0.27997735,0.24606627,0.25844142,0.27066395,0.28602228,0.30307078,0.2880254,0.29792506,0.29679468,0.27672428,0.28780195,0.2709704,0.27744243,0.27375895,0.27164444,0.28346145,0.28366345,0.29189655,0.2946905,0.30553398,0.33380285,0.33436868,0.31814313,0.31489605,0.30901802,0.29348195,0.29845396,0.2906078,0.30789417,0.32787958,0.33530024,0.34851077,0.32865235,0.31977826,0.32290572,0.30961174,0.33450034,0.33147612,0.3437261,0.33653975,0.33687574,0.32615656,0.31150204,0.28020054,0.27137768,0.25587013,0.24128325,0.25198266,0.25538293,0.2588608,0.26598105,0.2479478,0.23499559,0.22102107,0.22597356,0.2383956,0.22451441,0.21555974,0.24224739,0.23837876,0.2355118,0.21634074,0.20652339,0.20948139,0.18486635,0.16409625,0.16038954,0.1801142,0.21752168,0.20848395,0.24586418,0.24069597,0.22663745,0.2258141,0.22588152,0.23430543,0.24541244,0.23782295,0.2660993,0.24449089,0.23407164,0.24495938,0.24614048,0.25034598,0.2373259,0.2532643,0.24108618,0.2363715,0.22093245,0.21909527,0.199483,0.20487423,0.21189761,0.1889668,0.16808233,0.16970581,0.18505003,0.18081363,0.16922778,0.17535801,0.15797624,0.17071326,0.16338365,0.16414803,0.17940377,0.2003199,0.20260867,0.20556016,0.21351404,0.21535937,0.22714025,0.22762553,0.22080798,0.18223646,0.19346246,0.21884443,0.24195237,0.25969836,0.2500627,0.26341143,0.26437768,0.2547186,0.24988447,0.24244316,0.22275211,0.2354348,0.27154145,0.27921385,0.24300055,0.23494367,0.23484871,0.20609953,0.23826817,0.21449348,0.2146708,0.2162396,0.18416281,0.15593962,0.15153389,0.15039401,0.13075027,0.17878367,0.1625657,0.2377162,0.19124742,0.2092771,0.15473844,0.1645139,0.20034455,0.23399486,0.2451844,0.25877637,0.21407586,0.2197558,0.20304799,0.19154519,0.1732917,0.17677958,0.18628171,0.18028775,0.20266849,0.16709284,0.17854811,0.17103457,0.207156,0.1783953,0.20592882,0.1696406,0.1513881,0.1404426,0.13165829,0.1459243,0.1526941,0.15269376,0.13631739,0.13104689,0.13720557,0.12640497,0.12799938,0.1378663,0.15950413,0.14864929,0.16581824,0.20786625,0.19046608,0.22144927,0.23508091,0.25552964,0.25616097,0.26382667,0.27232498,0.30742833,0.2788597,0.26678303,0.24405819,0.23154263,0.23201597,0.22213688,0.23188218,0.1995071,0.20958233,0.24568391,0.2606543,0.28113145,0.30629608,0.32073826,0.34683183,0.3543086,0.35765973,0.3544156,0.39466172,0.6629978,0.7741196,0.87764436,0.8793757,0.8163841,0.73646927,0.6765369,0.65143377,0.6511247,0.56318414,0.53842264,0.48392326,0.41093346,0.36369807,0.361684,0.35624674,0.33479378,0.31615338,0.27174354,0.23551619,0.24515216,0.2714884,0.26969787,0.24883962,0.26662278,0.26516938,0.24712117,0.21691729,0.22167018,0.24434403,0.22295026,0.2415341,0.23556909,0.23399949,0.2261832,0.20724437,0.21725191,0.24036732,0.22813533,0.22480531
